name;price;image_url;quantity;description;category;tax;power
WINO MUSUJĄCE ELFENHOF SEKT CUVEE ROUGE 0,75L CZ/W AUSTRIA;89.00;https://alkoholeswiata24.pl/gfx/mini/1675930391.8542.jpg, https://alkoholeswiata24.pl/gfx/1675930391.8542.jpg;2;;wino czerwone;1;Moc: 0%
WINO WINNICA MILSKO CABERNET CORTIS / PINOT NOIR 0,75L B/W POLSKA;69.90;https://alkoholeswiata24.pl/gfx/mini/1700215399.7065.jpg, https://alkoholeswiata24.pl/gfx/1700215399.7065.jpg;0;Wino Winnica Milsko Cabernet Cortis + Pinot Noir białe, wytrawne Wspaniałe białe wytrawne wino wyprodukowane w regionalnej winnicy Milsko. Miękki wyrazisty smak owoców połączony ze świeżym i lekkim aromatem sprawdzi się idealnie na wieczorny relaks. : Świeży, owocowy. Truskawki, śliwki i nuta żurawiny.  : Lekki i harmonijny. Czerwone owoce z nutą cytrusów. Wino najlepiej smakuje podane z rybami, sałatkami i ze szlachetnymi mięsami;wino białe;1;Moc: 0%
WINO MONTEVERDI SANGUE DI GIUDA DELL' OLTREPO PAVESE CZ/PS 0.75L WŁOCHY;49.90;https://alkoholeswiata24.pl/gfx/mini/1614969647.8952.jpg, https://alkoholeswiata24.pl/gfx/1614969647.8952.jpg;5;;wino czerwone;1;Moc: 0%
WINO MUSUJĄCE SANTERO FRAGOLINO ROSSO 0,75L CZ/S WŁOCHY;36.90;https://alkoholeswiata24.pl/gfx/mini/1692945689.0124.jpg, https://alkoholeswiata24.pl/gfx/1692945689.0124.jpg;1;Wino musujące Santero Fragolino Rosso 0,75l;wino czerwone;1;Moc: 0%
WINO WINIARNIA ZAMOJSKA LEKKI AGREST B/PS 0,75L POLSKA;28.50;https://alkoholeswiata24.pl/gfx/mini/1647265903.1168.jpg, https://alkoholeswiata24.pl/gfx/1647265903.1168.jpg;8;;wino białe;1;Moc: 0%
WINO NODUS BOBAL 0,75L 13% CZ/W HISZPANIA;59.00;https://alkoholeswiata24.pl/gfx/mini/1648032865.707.jpg, https://alkoholeswiata24.pl/gfx/1648032865.707.jpg;3;WINO NODUS BOBAL 0,75L 13% CZ/W HISZPANIA;wino czerwone;1;Moc:13%
WINO NERO ORO APPASSIMENTO 13,5 % CZ/W 0,75L;47.99;https://alkoholeswiata24.pl/gfx/mini/1613725178.0723.jpg, https://alkoholeswiata24.pl/gfx/1613725178.0723.jpg;3;;wino czerwone;1;Moc: 0%
WINO OLD GRUZJA PIROSMANI 0,75L CZ/PW GRUZJA;32.50;https://alkoholeswiata24.pl/gfx/mini/1700557545.1256.jpg, https://alkoholeswiata24.pl/gfx/1700557545.1256.jpg;10;Old Gruzja Pirosmani to czerwone, półwytrawne wino produkowane w Gruzji. Wytwarzane z winogron szczepu Saperavi i Tavkveri uprawianych w dolinie Alazani. Wino cechuje się głębokim, ciemnoczerwonym kolorem oraz bogatym smakiem i aromatem. Zabutelkowane z mocą 12% ABV.  Wino doskonale komponuje się z daniami z grilla.;wino czerwone;1;Moc: 0%
WINO OLD GRUZJA  ALAVERDI CZ/PW 0,75L GRUZJA;32.50;https://alkoholeswiata24.pl/gfx/mini/1509296708.5273.jpg, https://alkoholeswiata24.pl/gfx/1509296708.5273.jpg;0;Wino Old Gruzja Alaverdi CZ/PW 0,75l;wino czerwone;1;Moc: 0%
WINO WINNICA MILSKO CHARDONNAY PINOT GRIS 0,75 B/W POLSKA;69.90;https://alkoholeswiata24.pl/gfx/mini/1669820405.0419.jpg, https://alkoholeswiata24.pl/gfx/1669820405.0419.jpg;0;Wino Winnica Milsko Chardonnay Pinot Gris białe, wytrawne Białe, wytrawne wino z polskiej winnicy Milsko produkowane ze szczepu Chardonnay. Cechuje się doskonale zbalansowanym smakiem soczystych gruszek i agrestu uzupełnionym nutą jabłek i delikatnej pikantności.  Wino idealnie komponuje się z makaronami, owocami morza i drobiem.  Wino Milsko Chardonnay- noty degustacyjne : Agrest, gruszka.  : Wytrawny, świeży i soczysty z nutą pikantności.  : Świeże jabłka.;wino białe;1;Moc: 0%
WINO WINNICA MILSKO MUSKARIS B/PW POLSKA;69.50;https://alkoholeswiata24.pl/gfx/mini/1700216656.9276.jpg, https://alkoholeswiata24.pl/gfx/1700216656.9276.jpg;2;Wino Winnica Milsko Muskaris białe, półwytrawne Białe, półwytrawne wino z polskiej winnicy Milsko produkowane ze szczepu Muskaris. Doskonale zrównoważone i zbudowane wino, idealne na wieczorny relaks. Niuanse tropikalnych owoców pozwalają cieszyć się letnimi chwilami lub do nich powracać w chłodniejsze dni.  Wino idealnie komponuje się z lekkimi sałatkami, rybami i drobiem. Można je również podawać jako dodatek do przekąsek i deserów.  Wino Milsko Muskaris- noty degustacyjne : Intensywne niuanse kwiatów, cytrusy, muszkat i morela.  : Półwytrawny ze zrównoważoną kwasowością i świeżymi niuansami owoców tropikalnych.;wino białe;1;Moc: 0%
WINO OLD TBILISI ALAVERDI CZ/PW 0,75L GRUZJA;29.99;https://alkoholeswiata24.pl/gfx/mini/1481207114.686.jpg, https://alkoholeswiata24.pl/gfx/1481207114.686.jpg;0;WINO OLD TBILISI ALAVERDI - butelka 0,75 litra - gruzińskie wino online;wino czerwone;1;Moc: 0%
WINO WINNICA ZAMOJSKA CUVEE WHITE 2018 B/W 0,75L POLSKA;89.90;https://alkoholeswiata24.pl/gfx/mini/1690377501.5419.jpg, https://alkoholeswiata24.pl/gfx/1690377501.5419.jpg;2;Wino Winnica Zamojska Cuvee White 2018 - białe, wytrawne Wino Winnica Zamojska Cuvee White produkowane jest w Polsce w regionie Roztocza z winogron własnych upraw. Białe, wytrawne wino z rocznika 2018. Aromat świeży i intensywnie owocowy. Wyczuwalne nuty mirabelek i cytrusów. Na podniebieniu gładkie i zbalansowane. Przyjemne niuanse moreli i mirabelek, w tle nuty białego pieprzu i grejpfruta.  Dobre wino do ryb, sałat, białych mięs i serów. Podawać schłodzone w temperaturze 8-10°C.;wino białe;1;Moc: 0%
WINO WINNICA MILSKO PINOT GRIS B/W POLSKA;69.50;https://alkoholeswiata24.pl/gfx/mini/1700216247.3028.jpg, https://alkoholeswiata24.pl/gfx/1700216247.3028.jpg;6;Wino Winnica Milsko Pinot Gris białe, wytrawne Białe, wytrawne wino z polskiej winnicy Milsko. Wytwarzane ze szczepu Pinot Gris. Doskonałe połączenie owoców, migdałów, nut korzennych i kwiatów. Lekkie i delikatne wino, przy którym można się zrelaksować. Doskonałe do potraw z owoców morza i makaronów.  Wino Milsko Pinot Gris- noty degustacyjne : Słodkie migdały, świeże jabłko, cytrusy, nuta korzenna, kwiaty.  : Wytrawny i delikatny z nutą owoców tropikalnych.;wino białe;1;Moc: 0%
WINO NERO MARONE 0,75L 14% CZ/W WŁOCHY;44.50;https://alkoholeswiata24.pl/gfx/mini/1646750139.9291.jpg, https://alkoholeswiata24.pl/gfx/1646750139.9291.jpg;8;Gronowe wino wytrawne o interesującej, ciemno czerwonej barwie z nutami wiśni, jagód oraz czekolady. Eleganckie wino do dań z dziczyzny, wołowiny oraz dojrzewających serów.   dań z dziczyzny, wołowiny oraz dojrzewających serów.;wino czerwone;1;Moc:14%
WINO WINNICA MILSKO SOLARIS 0,75l B/PW POLSKA;59.90;https://alkoholeswiata24.pl/gfx/mini/1700217293.749.jpg, https://alkoholeswiata24.pl/gfx/1700217293.749.jpg;6;Wyjątkowe białe wino z regionalnej winnicy Milsko. Wspaniały, bogaty bukiet soczystych owoców z dodatkiem miodu. Lekkie i orzeźwiające wino sprawdzi się idealnie na letnie dni i wieczory.  : Idealnie zbalansowane. Soczysta gruszka, brzoskwinia z nutą miodu. : Orzeźwiający i owocowy. : Niezbyt długi, kwaskowaty. Wino doskonale sprawdzi się jako aperitif lub podane do lekkich posiłków.;wino białe;1;Moc: 0%
WINO NERO D'AVOLA SICILIANE GALANTE CZ/PW 0.75L;29.99;https://alkoholeswiata24.pl/gfx/mini/1509297021.5441.jpg, https://alkoholeswiata24.pl/gfx/1509297021.5441.jpg;2;;wino czerwone;1;Moc: 0%
WINO WINNICA MILSKO RIESLING 0,75L B/W POLSKA;69.50;https://alkoholeswiata24.pl/gfx/mini/1700217533.8732.jpg, https://alkoholeswiata24.pl/gfx/1700217533.8732.jpg;7;Wino Winnica Milsko Riesling białe, wytrawne Polska Wysokiej jakości białe, wytrawne wino produkowane w regionalnej winnicy Milsko. Wspaniałe połączenie świeżych cytrusów z zielonymi jabłkami i nutami kwiatowymi.  : Bogaty, świeży. Cytrusy, jabłka, limonka, nuty białych kwiatów. : Grejpfrut ze skórką cytryny. : Średnio długi, przyjemny. Delikatne ziołowe nuty. Wino najlepiej komponuje się z drobiem, rybami i serami.;wino białe;1;Moc: 0%
WINO NABUCCO ROSSO 0,75L 14,5% CZ/W WŁOCHY;54.89;https://alkoholeswiata24.pl/gfx/mini/1677750374.2951.jpg, https://alkoholeswiata24.pl/gfx/1677750374.2951.jpg;2;Wino Nabucco Rosso - wino włoskie czerwone, wytrawne  produkowane w regionie Emilia Romagna. Wydane w wyłącznie 14 tysięcy egzemplarzach. Czerwone, wytrawne wino Nabucco Rosso to połączenie wyselekcjonowanych winogron dwóch szczepów-  Charakteryzuje się głębokim, rubinowym kolorem z śliwkowymi refleksami.  : Intensywny i mocno owocowy. W tle lukrecja  : Głęboki o przyjemnej strukturze. Mocne nuty czerwonych owoców.  : Długi i intensywny. Wino Nabucco Rosso doskonale komponuje się z czerwonymi mięsami, głównie jagnięciną, wołowiną i wieprzowiną. Dobrze smakuje podane z daniami włoskimi i serami.;wino czerwone;1;Moc:14,5%
WINO ORESTIADI TENUTE SYRAH PAXMENTIS 2021 0,75 CZ/W 14,5%;79.90;https://alkoholeswiata24.pl/gfx/mini/1694759579.597.jpg, https://alkoholeswiata24.pl/gfx/1694759579.597.jpg;2;Wino Orestiadi Tenute Syrah Paxmentis 2021 - czerwone, wytrawne Sycylia  Orestiadi Tenute Syrah Paxmentis to  z rocznika 2021. Produkowane jest z wyselekcjonowanych, ręcznie zbieranych gron szczepu syrah. Winogrona przechodzą przez naturalny proces suszenia przez około 20-30 dni, a następnie są wyciskane i fermentowane przez około 15-20 dni. Następnie wino jest dojrzewane w beczkach z francuskiego dębu przez okres 12 miesięcy i zostaje zabutelkowane z mocą 14,5% ABV.  Doskonale komponuje się z pieczonym i grillowanym mięsem, włoską pastą lub półdojrzałymi serami. Wino Orestiadi Tenute Syrah Paxmentis 2021 : Świeże słodkie czerwone owoce, śliwki, wiśnie, czekolada, suszona figa i wanilia. : Gładki, bogaty.  : Długi i aksamitny.;wino czerwone;1;Moc:14,5%
WINO PASCUAL TOSO 125 RED BLEND 2015 CZ/W 1,5L 14,5% W SKRZYNCE ARGENTYNA;399.90;https://alkoholeswiata24.pl/gfx/mini/1610959952.6093.jpg, https://alkoholeswiata24.pl/gfx/1610959952.6093.jpg;0;;wino czerwone;1;Moc:14,5%
WINO PASQUA ZIN PRIMITIVO PUGLIA CZ/W 13,5% 0,75L WŁOCHY;49.99;https://alkoholeswiata24.pl/gfx/mini/1680606780.5537.jpg, https://alkoholeswiata24.pl/gfx/1680606780.5537.jpg;0;Wino Pasqua Zin Primitivo Puglia - wino włoskie czerwone, wytrawne  produkowane przez Pasqua Vigneti e Cantine w regionie IGT Apulia (Puglia). Powstaje z wyselekcjonowanych winogron  , które po fermentacji przechodzą przez fermentację malolaktyczną. Następnie wino umieszczane jest w drewnianych beczkach, gdzie dojrzewa przez kilka miesięcy. Po osiągnięciu pełnej dojrzałości i aksamitnej struktury Pasqua Zin przelewana jest do stalowych zbiorników, gdzie czeka na butelkowanie. Wino zabutelkowane z mocą 13,5% abv.   charakteryzuje się piękną rubinową barwą. W aromacie wyczuwalne jeżyny i wanilia. Na podniebieniu harmonijne, trwałe i aksamitne z wyczuwalnymi delikatnymi taninami.  Najlepiej podawać w temperaturze 16-18°C w towarzystwie czerwonego mięsa, dziczyzny i dojrzewających serów.;wino czerwone;1;Moc:13,5%
WINO PASQUA BARDOLINO CZ/W 12% 0.75L WŁOCHY;34.90;https://alkoholeswiata24.pl/gfx/mini/1617045836.8609.jpg, https://alkoholeswiata24.pl/gfx/1617045836.8609.jpg;10;;wino czerwone;1;Moc:12%
WINO PASQUA VALPOLICELLA 2017 CZ/W 0,75L WŁOCHY;43.90;https://alkoholeswiata24.pl/gfx/mini/1614968387.983.jpg, https://alkoholeswiata24.pl/gfx/1614968387.983.jpg;2;;wino czerwone;1;Moc: 0%
WINO PASQUA SANGIOVESE PUGLIA CZ/W 12% 1,5L WŁOCHY;46.49;https://alkoholeswiata24.pl/gfx/mini/1614968462.3233.jpg, https://alkoholeswiata24.pl/gfx/1614968462.3233.jpg;0;;wino czerwone;1;Moc:12%
WINO PASSO ANTICO VECCHIE VIGNE 14% 0,75L CZ/W SARDYNIA;36.99;https://alkoholeswiata24.pl/gfx/mini/1674038893.4865.jpg, https://alkoholeswiata24.pl/gfx/1674038893.4865.jpg;0;Wino Passo Antico Vecchie Vigne czerwone, wytrawne 0,75l;wino czerwone;1;Moc:14%
WINO PIERRE CHANTAL CABERNET SYRAH CZ/PW 0,75L;22.90;https://alkoholeswiata24.pl/gfx/mini/1649251955.9256.jpg, https://alkoholeswiata24.pl/gfx/1649251955.9256.jpg;0;Chateaunef-du-Pape. Powstało z połączenia szczepów Cabernet Sauvignon i Syrah. Elegancka butelka z wygrawerowanym herbem przyciąga wzrok, specjalne wgłębienia w butelce ułatwiają nalewanie i trzymanie wina.;wino czerwone;1;Moc: 0%
WINO PICCINI BRUNELLO DI MONTALCINO CZ/W 1,5L SKRZYNKA WŁOCHY;329.90;https://alkoholeswiata24.pl/gfx/mini/1676982985.6528.jpg, https://alkoholeswiata24.pl/gfx/1676982985.6528.jpg;0;100 % Sangiovese. Początkowo wino jest fermentowane w stalowych kadziach, która trwa około 15-20 dni, a następnie starzone jest przez co najmniej 2 lata w dębowych beczkach i 6 miesięcy w butelce. Po około 5 latach od zbiorów wino jest gotowe, aby trafić na rynek.  Charakterystycznymi cechami wina Piccini Brunello Di Montalcino jest głeboki, ciemnoczerwony kolor oraz wspaniałe, bogate noty degustacyjne. Wino o pojemności 1,5l w pięknej, eleganckiej drewnianej skrzynce zachwyci każdego obdarowanego wielbiciela win. Wspaniały prezent na każdą okazję.;wino czerwone;1;Moc: 0%
WINO PEZZA DELLA CHIESA PRIMITIVO DI MANDURIA DOCG 0,5L 13% CZ/S WŁOCHY;89.00;https://alkoholeswiata24.pl/gfx/mini/1679490725.2545.jpg, https://alkoholeswiata24.pl/gfx/1679490725.2545.jpg;5;Wino Pezza Della Chiesa DOCG Primitivo Di Manduria - wino włoskie czerwone, słodkie  o mocy 13% vol. Produkowane w regionie Puglia we Włoszech z suszonych winogron na sadzonkach w 100% ze szczepu  . Wino posiada apelację .  : Intensywny i złożony. Dżem o smaku czerwonych owoców, wiśnie maraska, w tle lukrecja i kakao. : Intensywny i słodki. Mocne nuty czerwonych, dojrzałych owoców.  doskonale komponuje się z ziołowymi serami oraz wytrawnymi wypiekami. Wspaniale smakuje również bez dodatków do wieczornego relaksu lub spotkania z przyjaciółmi.;wino czerwone;1;Moc:13%
WINO PICCINI BRUNELLO DI MONTALCINO CZ/W 0,75L WŁOCHY;169.90;https://alkoholeswiata24.pl/gfx/mini/1537180564.3913.jpg, https://alkoholeswiata24.pl/gfx/1537180564.3913.jpg;4;;wino czerwone;1;Moc: 0%
WINO PENASOL TEMPRANILLO CZ/PS 0.75L*;22.99;https://alkoholeswiata24.pl/gfx/mini/1675934938.1481.jpg, https://alkoholeswiata24.pl/gfx/1675934938.1481.jpg;0;Wino Penasol Tempranillo czerwone, półsłodkie 0,75l;wino czerwone;1;Moc: 0%
WINO PHI-LING CABERNET & TANNAT 0,75L 13,5% CZ/W FRANCJA;49.99;https://alkoholeswiata24.pl/gfx/mini/1659094732.965.jpg, https://alkoholeswiata24.pl/gfx/1659094732.965.jpg;6;;wino czerwone;1;Moc:13,5%
WINO PORTA DO CASTELO CZ/PW 0,75L;23.99;https://alkoholeswiata24.pl/gfx/mini/1689323432.373.jpg, https://alkoholeswiata24.pl/gfx/1689323432.373.jpg;3;Wino Porta Do Castelo - wino czerwone, półwytrawne Porta Do Castelo to czerwone, półwytrawne wino produkowane w Portugalii. Wytwarzane z połączenia wyselekcjonowanych winogron trzech szczepów: Trincadeira, Tinta Caiada, Touriga Nacional. Zabutelkowane z mocą 13% abv.  Charakteryzuje się rześkim aromatem czerwonych owoców- truskawek i wiśni. Świetne wino do dań kuchni włoskiej, zwłaszcza do makaronów.;wino czerwone;1;Moc: 0%
WINO PORTADA LISBOA CZ/PW 0.75L PORTUGALIA;29.99;https://alkoholeswiata24.pl/gfx/mini/1626770369.5145.jpg, https://alkoholeswiata24.pl/gfx/1626770369.5145.jpg;10;;wino czerwone;1;Moc: 0%
WINO PORTADA LISBOA CZ/PS 0.75L PORTUGALIA;29.99;https://alkoholeswiata24.pl/gfx/mini/1668781482.0194.jpg, https://alkoholeswiata24.pl/gfx/1668781482.0194.jpg;0;;wino czerwone;1;Moc: 0%
WINO PORTADA LISBOA B/PW 0,75L    PORTUGALIA;29.99;https://alkoholeswiata24.pl/gfx/mini/1626770404.1882.jpg, https://alkoholeswiata24.pl/gfx/1626770404.1882.jpg;10;;wino czerwone;1;Moc: 0%
WINO PORTADA LISBOA CZ/PS 0,187L PORTUGALIA;13.99;https://alkoholeswiata24.pl/gfx/mini/1698065188.3653.jpg, https://alkoholeswiata24.pl/gfx/1698065188.3653.jpg;6;Wino Portada Lisboa czerwone, półsłodkie 187ml mała butelka;wino czerwone;1;Moc: 0%
WINO PORTADA RESERVA LISBOA CZ/PW 0,75L    PORTUGALIA;36.90;https://alkoholeswiata24.pl/gfx/mini/1613722682.5394.jpg, https://alkoholeswiata24.pl/gfx/1613722682.5394.jpg;7;;wino czerwone;1;Moc: 0%
WINO PORTO BOEIRA TAWNY 10YO DECANTER WITH BOX 0,75L 19,5%;239.90;https://alkoholeswiata24.pl/gfx/mini/1669633577.9068.jpg, https://alkoholeswiata24.pl/gfx/1669633577.9068.jpg;1;Wino Porto Boeira Tawny 10 YO Decanter 0,75l 19,5% Słodkie portugalskie wino wzmacniane produkowane ze starannie wyselekcjonowanych winogron szczepów  touriga nacional, touriga franca, tinta roriz, tinta barroca, tinto cão. Wielokrotnie nagradzane i doceniane przez koneserów win na całym świecie. Dojrzewa przez 10 lat, zabutelkowane z mocą 19,5%.  Jakie ma cechy 10 letnie wino Porto Boeira Decanter?  : Bogaty i harmonijny, dojrzałe leśne owoce, akcent owoców suszonych, karmel i nuta drewna. : Jedwabisty, miękki i bogaty. Mocno owocowe, głównie dżem wiśniowy z nutą przypraw.  Do czego podawać Porto Boeira Tawny 10 YO Decanter? Wyrafinowane wino o wspaniałym eleganckim profilu doskonale komponuje się z deserami, suszonymi owocami i ciasteczkami czekoladowymi.;wino czerwone;1;Moc:19,5%
WINO PORTO BOEIRA RESERVE TAWNY DECANTER WITH BOX 0,75L 19,5%;209.00;https://alkoholeswiata24.pl/gfx/mini/1669633758.3992.jpg, https://alkoholeswiata24.pl/gfx/1669633758.3992.jpg;1;Wino Porto Boeira Reserve Tawny Decanter Porto 0,75l 19,5% Słodkie, portugalskie wino wzmacniane produkowane z najwyższej jakości winogron szczepów   touriga nacional, touriga franca, tinta roriz, tinta barroca i tinto cão. Charakteryzuje się pięknym bursztynowym kolorem ze złotymi refleksami i eleganckim kwiatowym-owocowym aromatem. Jakie ma cechy i jak smakuje wino Porto Boeira Reserve Tawny Decanter? : Bukiet kwiatów z akcentem owoców pestkowych, głównie śliwki i morele.  : Delikatny, harmonijny. Suszone owoce, nuta przypraw, śliwka.  Do czego podawać wino Boeira Reserve Tawny Decanter porto? Wino doskonale komponuje się mięsnymi potrawami z królika, zająca, wieprzowiny i cielęciny.;wino czerwone;1;Moc:19,5%
WINO PORTADA LISBOA CZ/W 0.75L PORTUGALIA;29.99;https://alkoholeswiata24.pl/gfx/mini/1509296709.8872.jpg, https://alkoholeswiata24.pl/gfx/1509296709.8872.jpg;7;;wino czerwone;1;Moc: 0%
WINO PORTO CRUZ MALAGA CZ/S 0,75L 15%;49.99;https://alkoholeswiata24.pl/gfx/mini/1699351243.6621.jpg, https://alkoholeswiata24.pl/gfx/1699351243.6621.jpg;3;Wino Porto Cruz Malaga- czerwone, słodkie;wino czerwone;1;Moc:15%
WINO PRADOREY CRIANZA - VALDELAYEGUA + BLANCO 2x0,75L + 2 KIELISZKI  HISZPANIA;209.00;https://alkoholeswiata24.pl/gfx/mini/1655471064.7972.jpg, https://alkoholeswiata24.pl/gfx/1655471064.7972.jpg;0;Ribera Del Duero Cabernet Sauvignon (3%) i Merlot (2%). Wino po fermentacji leżakowane jest przez 12 miesięcy w beczkach z dębu amerykańskiego, a kolejne trzy w dużych beczkach z dębu francuskiego. Następnie przelane jest do butelek i dojrzewa w niej przez kolejne 2 lata w piwnicach winnicy Finca Valdelayegua.  Verdejo. W celu zachowania najwyższej jakości i świeżości owoce zbierane są nocą. Wino dojrzewało przez 5 miesięcy w cementowych i stalowych tankach, po czym przelane zostało do beczek z amerykańskiego i francuskiego dębu i dojrzewało tam kolejne 5 miesięcy.;wino czerwone;1;Moc: 0%
WINO PRADOREY CUVEE PREMIUM 0,75L CZ/W  HISZPANIA;59.90;https://alkoholeswiata24.pl/gfx/mini/1614971733.4832.jpg, https://alkoholeswiata24.pl/gfx/1614971733.4832.jpg;2;;wino czerwone;1;Moc: 0%
WINO PORTO CRUZ TAWNY CZ/S 0,75L 19%;56.00;https://alkoholeswiata24.pl/gfx/mini/1668595745.3454.jpg, https://alkoholeswiata24.pl/gfx/1668595745.3454.jpg;1;Wino Porto Cruz Tawny czerwone, słodkie 19% 0,75l;wino czerwone;1;Moc:19%
WINO PORTO CRUZ TAWNY  SPECIAL RESERVE CZ/S 0,75L;84.00;https://alkoholeswiata24.pl/gfx/mini/1691502578.3803.jpg, https://alkoholeswiata24.pl/gfx/1691502578.3803.jpg;1;Wino Porto Cruz Tawny Special Reserve - czerwone, słodkie Czerwone, słodkie wino wzmacniane Porto Cruz Tawny Special Reserve produkowane w Portugalii według tradycyjnej receptury od 1887 roku. Powstaje z winogron zbieranych w dolinie rzeki Douro. Starzone przez kilka lat w dębowych beczkach. Wino odlewane jest po osiągnięciu pełnej dojrzałości, gdy kolor osiąga bursztynowy odcień z brązowymi refleksami. Zabutelkowane z mocą 19% abv. Spożywać w temperaturze 12℃. Wino Porto Cruz Tawny Special Reserve charakteryzuje się doskonałym bukietem dojrzałych owoców, z nutami fig i orzechów laskowych. Najlepiej smakuje w towarzystwie serów i deserów.;wino czerwone;1;Moc: 0%
WINO PRIMITIVO DI MANDURIA UNO-1 0.75L 13,5% CZ/W WŁOCHY;75.90;https://alkoholeswiata24.pl/gfx/mini/1523957758.5876.jpg, https://alkoholeswiata24.pl/gfx/1523957758.5876.jpg;5;;wino czerwone;1;Moc:13,5%
WINO RIPORTA ZINFANDEL 2020 PUGLIA IGP 0,75L CZ/W;64.00;https://alkoholeswiata24.pl/gfx/mini/1645185445.7893.jpg, https://alkoholeswiata24.pl/gfx/1645185445.7893.jpg;0;;wino czerwone;1;Moc: 0%
WINO RODRIGUEZ & SANZO TORO WHISKY BARREL 0,75L 14,5% CZ/W HISZPANIA;184.91;https://alkoholeswiata24.pl/gfx/mini/1648043324.4906.jpg, https://alkoholeswiata24.pl/gfx/1648043324.4906.jpg;3;;wino czerwone;1;Moc:14,5%
WINO RICOSSA PIEMONTE BARBERA APASIMENTO 3L CZ/W WŁOCHY;117.50;https://alkoholeswiata24.pl/gfx/mini/1614966906.0252.jpg, https://alkoholeswiata24.pl/gfx/1614966906.0252.jpg;0;;wino czerwone;1;Moc: 0%
WINO QUINTANA TEMPRANILLO SEMI SWEET 13% CZ/PS 0,75L;21.99;https://alkoholeswiata24.pl/gfx/mini/1684145814.7588.jpg, https://alkoholeswiata24.pl/gfx/1684145814.7588.jpg;0;Wino Quintana Tempranillo - wino hiszpańskie czerwone, półsłodkie Quintana Tempranillo to czerwone, półsłodkie wino produkowane w regionie Castilla y León w Hiszpanii. Powstaje w 100% ze szczepu Tempranillo. Zabutelkowane z mocą 13% abv. W smaku aksamitne i przyjemnie słodkie. Dobre wino do deserów jak i relaksu. Wino z kotem to dobry pomysł na prezent dla miłośników kotów.;wino czerwone;1;Moc:13%
WINO QUINTA ESSENTIA 0,75L 12% CZ/PW HISZPANIA;23.90;https://alkoholeswiata24.pl/gfx/mini/1675935410.9068.jpg, https://alkoholeswiata24.pl/gfx/1675935410.9068.jpg;0;Wino Quinta Essentia czerwone, półwytrawne 12%;wino czerwone;1;Moc:12%
WINO QUAY LANDING SHIRAZ 0,75L CZ/PW AUSTRALIA;24.99;https://alkoholeswiata24.pl/gfx/mini/1672313074.6915.jpg, https://alkoholeswiata24.pl/gfx/1672313074.6915.jpg;8;Wino Quay Landing Shiraz czerwone, półwytrawne 0,75l;wino czerwone;1;Moc: 0%
WINO PURE EST TEMPRANILLO ORGANIC 0,75L 13,5% CZ/W HISZPANIA;35.50;https://alkoholeswiata24.pl/gfx/mini/1659094295.4877.jpg, https://alkoholeswiata24.pl/gfx/1659094295.4877.jpg;0;;wino czerwone;1;Moc:13,5%
WINO PROHIBITED BLEND CZ/W 15% 0,75L CHILE;59.00;https://alkoholeswiata24.pl/gfx/mini/1683289407.3322.jpg, https://alkoholeswiata24.pl/gfx/1683289407.3322.jpg;5;Wino Prohibited Blend - wino chilijskie czerwone, wytrawne . Powstaje z gron szczepu Cabernet Sauvignon (50%) i Syrah (50%). Wino dojrzewa przez 12 miesięcy w beczkach z francuskiego dębu, a następne 4 miesiące spędza w beczkach po amerykańskim bourbonie. Zabutelkowane z mocą 15% abv. !  Wino Prohibited Blend - noty degustacyjne : Ciemne owoce, karmel, wanilia, skóra. : Mocne taniny, ciemne owoce, karmel, wanilia, nuta dębu. : Długi i aksamitny.;wino czerwone;1;Moc:15%
WINO SAINT VINCENT CUVEE JUTRZENKA 2016/17  0,375L CZ/W POLSKA;26.49;https://alkoholeswiata24.pl/gfx/mini/1627676746.3554.jpg, https://alkoholeswiata24.pl/gfx/1627676746.3554.jpg;0;;wino czerwone;1;Moc: 0%
WINO SAN MARZANO IL PUMO PRIMITIVO SALENTO CZ/W 0,75L WŁOCHY;41.91;https://alkoholeswiata24.pl/gfx/mini/1644827475.1218.jpg, https://alkoholeswiata24.pl/gfx/1644827475.1218.jpg;4;;wino czerwone;1;Moc: 0%
WINO SAN MARZANO IL PUMO NEGROAMARO SALENTO IGP CZ/W 0,75L WŁOCHY;41.91;https://alkoholeswiata24.pl/gfx/mini/1544167817.8996.jpg, https://alkoholeswiata24.pl/gfx/1544167817.8996.jpg;3;;wino czerwone;1;Moc: 0%
